LT Owner,Application,IP,DNS,NetBIOS,QG Host ID,IP Interfaces,Tracking Method,OS,IP Status,QID,UID,Title,Vuln Status,Type,Severity,Port,Protocol,FQDN,SSL,First Detected,Last Detected,Times Detected,Date Last Fixed,CVE ID,Vendor Reference,Bugtraq ID,Impact,Results,Solution
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,DEAWIWSPLP0010,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",357877,10.63.145.106QAGENT357814,Amazon Linux Security Advisory for docker : ALAS2NITRO-ENCLAVES-2024-041,Fixed,Vuln,5,,,,,2/8/2024,8/31/2025,2326,,"CVE-2024-41110, CVE-2024-24786, CVE-2024-29018, CVE-2024-36620, CVE-2024-36623",ALAS2NITRO-ENCLAVES-2024-041,,"Successful exploitation of this vulnerability could lead to a securitybreach or affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
docker	20.10.25-1.amzn2.0.3.x86_64	25.0.6-1.amzn2.0.1
docker	20.10.25-1.amzn2.0.3.x86_64	25.0.6-1.amzn2.0.1#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::1c0f:53ff:feb3:f15f, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::498:f1ff:fef2:6164, fe80::fcda:b4ff:fe29:dcf7",QAGENT,Amazon Linux 2,"host scanned, found vuln",357814,10.63.145.106QAGENT357591,Amazon Linux Security Advisory for kernel : ALAS2KERNEL-5.10-2024-063,Active,Vuln,4,,,,,7/12/2024,12/1/2025,3007,,CVE-2024-36971,ALAS2KERNEL-5.10-2024-063,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Please refer to Amazon advisory: ALAS2KERNEL-5.10-2024-063 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2024-063.html) for affected packages and patching details, or update with your package manager.
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  ALAS2KERNEL-5.10-2024-063: amazon linux 2 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2024-063.html)","Package	Installed Version	Required Version
kernel	5.10.147-133.644.amzn2.x86_64	5.10.219-208.866.amzn2
kernel	5.10.147-133.644.amzn2.x86_64	5.10.219-208.866.amzn2#"
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,DEAWIWSPLP0003,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",357591,10.63.145.106QAGENT357428,Amazon Linux Security Advisory for git : ALAS2-2024-2548,Fixed,Vuln,5,,,,,5/6/2024,8/31/2025,2674,,"CVE-2024-32021, CVE-2024-32004, CVE-2024-32020, CVE-2024-32002, CVE-2024-32465",ALAS2-2024-2548,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
perl-Git	2.40.1-1.amzn2.0.1.noarch	2.40.1-1.amzn2.0.3
git-core-doc	2.40.1-1.amzn2.0.1.noarch	2.40.1-1.amzn2.0.3
git	2.40.1-1.amzn2.0.1.x86_64	2.40.1-1.amzn2.0.3
git	2.40.1-1.amzn2.0.1.x86_64	2.40.1-1.amzn2.0.3
git-core	2.40.1-1.amzn2.0.1.x86_64	2.40.1-1.amzn2.0.3#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",357428,10.63.145.106QAGENT357265,Amazon Linux Security Advisory for glibc : ALAS2-2024-2521,Fixed,Vuln,4,,,,,2/5/2024,8/31/2025,2875,,CVE-2024-2961,ALAS2-2024-2521,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
glibc	2.26-62.amzn2.x86_64	2.26-64.amzn2.0.1
glibc-minimal-langpack	2.26-62.amzn2.x86_64	2.26-64.amzn2.0.1
glibc-locale-source	2.26-62.amzn2.x86_64	2.26-64.amzn2.0.1
glibc-common	2.26-62.amzn2.x86_64	2.26-64.amzn2.0.1
glibc	2.26-62.amzn2.x86_64	2.26-64.amzn2.0.1
libcrypt	2.26-62.amzn2.x86_64	2.26-64.amzn2.0.1
glibc-all-langpacks	2.26-62.amzn2.x86_64	2.26-64.amzn2.0.1#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",357265,10.63.145.106QAGENT357261,Amazon Linux Security Advisory for sudo : ALAS2-2024-2473,Fixed,Vuln,4,,,,,2/27/2024,8/31/2025,3272,,CVE-2024-31969,ALAS2-2024-2473,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
sudo	1.8.23-10.amzn2.1.x86_64	1.8.23-10.amzn2.3.7
sudo	1.8.23-10.amzn2.1.x86_64	1.8.23-10.amzn2.3.7#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::1c0f:53ff:feb3:f15f, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::498:f1ff:fef2:6164, fe80::fcda:b4ff:fe29:dcf7",QAGENT,Amazon Linux 2,"host scanned, found vuln",357261,10.63.145.106QAGENT357064,Amazon Linux Security Advisory for kernel : ALAS2KERNEL-5.10-2024-050,Active,Vuln,4,,,,,2/22/2024,12/1/2025,3856,,CVE-2024-1086,ALAS2KERNEL-5.10-2024-050,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Please refer to Amazon advisory: ALAS2KERNEL-5.10-2024-050 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2024-050.html) for affected packages and patching details, or update with your package manager.
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  ALAS2KERNEL-5.10-2024-050: amazon linux 2 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2024-050.html)","Package	Installed Version	Required Version
kernel	5.10.147-133.644.amzn2.x86_64	5.10.209-198.858.amzn2
kernel	5.10.147-133.644.amzn2.x86_64	5.10.209-198.858.amzn2#"
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",357064,10.63.145.106QAGENT357063,Amazon Linux Security Advisory for runc : ALAS2NITRO-ENCLAVES-2024-036,Fixed,Vuln,4,,,,,2/2/2024,8/31/2025,3426,,CVE-2024-21626,ALAS2NITRO-ENCLAVES-2024-036,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
runc	1.1.4-1.amzn2.x86_64	1.1.11-1.amzn2
runc	1.1.4-1.amzn2.x86_64	1.1.11-1.amzn2#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",357063,10.63.145.106QAGENT357062,Amazon Linux Security Advisory for runc : ALAS2DOCKER-2024-036,Fixed,Vuln,4,,,,,2/2/2024,8/31/2025,3426,,CVE-2024-21626,ALAS2DOCKER-2024-036,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
runc	1.1.4-1.amzn2.x86_64	1.1.11-1.amzn2
runc	1.1.4-1.amzn2.x86_64	1.1.11-1.amzn2#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",357062,10.63.145.106QAGENT356793,Amazon Linux Security Advisory for runc : ALAS2ECS-2024-033,Fixed,Vuln,4,,,,,2/2/2024,8/31/2025,3426,,CVE-2024-21626,ALAS2ECS-2024-033,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
runc	1.1.4-1.amzn2.x86_64	1.1.11-1.amzn2
runc	1.1.4-1.amzn2.x86_64	1.1.11-1.amzn2#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",356793,10.63.145.106QAGENT356576,Amazon Linux Security Advisory for openssh : ALAS2-2023-2376,Fixed,Vuln,4,,,,,12/20/2023,8/31/2025,3696,,CVE-2023-48795,ALAS2-2023-2376,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
openssh	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.6
openssh-clients	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.6
openssh-server	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.6
openssh	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.6#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,DEAWIWSPLP0004,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",356576,10.63.145.106QAGENT356400,Amazon Linux Security Advisory for python : ALAS2-2023-2330,Fixed,Vuln,5,,,,,9/11/2023,8/31/2025,3938,,CVE-2022-48565,ALAS2-2023-2330,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
python	2.7.18-1.amzn2.0.5.x86_64	2.7.18-1.amzn2.0.7
python-devel	2.7.18-1.amzn2.0.5.x86_64	2.7.18-1.amzn2.0.7
python	2.7.18-1.amzn2.0.5.x86_64	2.7.18-1.amzn2.0.7
python-libs	2.7.18-1.amzn2.0.5.x86_64	2.7.18-1.amzn2.0.7#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",356400,10.63.145.106QAGENT356312,Amazon Linux Security Advisory for nghttp2 : ALAS2-2023-2312,Fixed,Vuln,4,,,,,10/20/2023,8/31/2025,4064,,CVE-2023-44487,ALAS2-2023-2312,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
libnghttp2	1.41.0-1.amzn2.x86_64	1.41.0-1.amzn2.0.4#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",356312,10.63.145.106QAGENT355783,Amazon Linux Security Advisory for curl : ALAS2-2023-2287,Fixed,Vuln,4,,,,,10/17/2023,8/31/2025,4082,,"CVE-2023-38545, CVE-2023-38546",ALAS2-2023-2287,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
curl	7.79.1-6.amzn2.0.1.x86_64	8.3.0-1.amzn2.0.4
curl	7.79.1-6.amzn2.0.1.x86_64	8.3.0-1.amzn2.0.4
libcurl	7.79.1-6.amzn2.0.1.x86_64	8.3.0-1.amzn2.0.4#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,DEAWIWSPLP0009,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",355783,10.63.145.106QAGENT355616,Amazon Linux Security Advisory for openssh : ALAS2-2023-2176,Fixed,Vuln,5,,,,,10/8/2023,8/31/2025,4554,,CVE-2023-38408,ALAS2-2023-2176,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
openssh	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.3
openssh-server	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.3
openssh-clients	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.3
openssh	7.4p1-22.amzn2.0.1.x86_64	7.4p1-22.amzn2.0.3#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::1c0f:53ff:feb3:f15f, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::498:f1ff:fef2:6164, fe80::fcda:b4ff:fe29:dcf7",QAGENT,Amazon Linux 2,"host scanned, found vuln",355616,10.63.145.106QAGENT355384,Amazon Linux Security Advisory for kernel : ALAS2KERNEL-5.10-2023-037,Active,Vuln,4,,,,,7/25/2023,12/1/2025,5203,,"CVE-2023-31248, CVE-2023-35001, CVE-2023-3610",ALAS2KERNEL-5.10-2023-037,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Please refer to Amazon advisory: ALAS2KERNEL-5.10-2023-037 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2023-037.html) for affected packages and patching details, or update with your package manager.
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  ALAS2KERNEL-5.10-2023-037: amazon linux 2 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2023-037.html)","Package	Installed Version	Required Version
kernel	5.10.147-133.644.amzn2.x86_64	5.10.184-175.749.amzn2
kernel	5.10.147-133.644.amzn2.x86_64	5.10.184-175.749.amzn2#"
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,DEAWIWSPLP0011,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",355384,10.63.145.106QAGENT355352,Amazon Linux Security Advisory for rsync : ALAS2-2023-2074,Fixed,Vuln,5,,,,,6/23/2023,8/31/2025,4834,,CVE-2022-37434,ALAS2-2023-2074,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
rsync	3.1.2-11.amzn2.0.1.x86_64	3.1.2-11.amzn2.0.2
rsync	3.1.2-11.amzn2.0.1.x86_64	3.1.2-11.amzn2.0.2#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::1c0f:53ff:feb3:f15f, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::498:f1ff:fef2:6164, fe80::fcda:b4ff:fe29:dcf7",QAGENT,Amazon Linux 2,"host scanned, found vuln",355352,10.63.145.106QAGENT355084,Amazon Linux Security Advisory for kernel : ALAS2KERNEL-5.10-2023-033,Active,Vuln,4,,,,,6/23/2023,12/1/2025,5386,,"CVE-2023-32233, CVE-2023-2269",ALAS2KERNEL-5.10-2023-033,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Please refer to Amazon advisory: ALAS2KERNEL-5.10-2023-033 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2023-033.html) for affected packages and patching details, or update with your package manager.
 Patch: 
Following are links for downloading patches to fix the vulnerabilities:
  ALAS2KERNEL-5.10-2023-033: amazon linux 2 (https://alas.aws.amazon.com/AL2/ALASKERNEL-5.10-2023-033.html)","Package	Installed Version	Required Version
kernel	5.10.147-133.644.amzn2.x86_64	5.10.179-168.710.amzn2
kernel	5.10.147-133.644.amzn2.x86_64	5.10.179-168.710.amzn2#"
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,DEAWIWSPLP0002,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",355084,10.63.145.106QAGENT354795,Amazon Linux Security Advisory for glib2 : ALAS2-2023-2049,Fixed,Vuln,5,,,,,6/23/2023,8/31/2025,4834,,"CVE-2018-16429, CVE-2018-16428",ALAS2-2023-2049,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
glib2	2.56.1-9.amzn2.0.2.x86_64	2.56.1-9.amzn2.0.3
glib2	2.56.1-9.amzn2.0.2.x86_64	2.56.1-9.amzn2.0.3#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",354795,10.63.145.106QAGENT354789,Amazon Linux Security Advisory for sudo : ALAS2-2023-1985,Fixed,Vuln,4,,,,,6/23/2023,8/31/2025,4834,,CVE-2023-22809,ALAS2-2023-1985,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
sudo	1.8.23-10.amzn2.1.x86_64	1.8.23-10.amzn2.3.1
sudo	1.8.23-10.amzn2.1.x86_64	1.8.23-10.amzn2.3.1#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,DEAWIWSPLD0003,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",354789,10.63.145.106QAGENT354737,Amazon Linux Security Advisory for curl : ALAS2-2023-1986,Fixed,Vuln,5,,,,,6/23/2023,8/31/2025,4834,,"CVE-2023-23916, CVE-2023-23914, CVE-2023-23915",ALAS2-2023-1986,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
curl	7.79.1-6.amzn2.0.1.x86_64	7.88.0-1.amzn2.0.1
curl	7.79.1-6.amzn2.0.1.x86_64	7.88.0-1.amzn2.0.1
libcurl	7.79.1-6.amzn2.0.1.x86_64	7.88.0-1.amzn2.0.1#",
Thomas Jung,Smartmart,10.63.145.106,deawilsmjp0001.syngentaaws.org,,2440f79e-21a2-4fa1-b642-b0875736fa4f,"10.63.145.106, 172.17.0.1, 172.18.0.1, 172.19.0.1, 172.21.0.1, 172.24.0.1, fe80::409:ebff:feed:27a4, fe80::42:3eff:fe9b:dfb1, fe80::42:d2ff:fe4b:3478, fe80::42:f3ff:fefb:7ce2, fe80::42:fdff:fe3e:8d81, fe80::880a:5fff:fe44:6499, fe80::9ce6:b6ff:fe16:1637, fe80::f0fc:d0ff:fec5:6ab6",QAGENT,Amazon Linux 2,"host scanned, found vuln",354737,10.63.145.106QAGENT354659,Amazon Linux Security Advisory for Open Secure Sockets Layer (OpenSSL) : ALAS2-2023-1935,Fixed,Vuln,4,,,,,6/23/2023,8/31/2025,4834,,"CVE-2023-0286, CVE-2023-0215, CVE-2022-4304",ALAS2-2023-1935,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.","Package	Installed Version	Required Version
openssl	1.0.2k-24.amzn2.0.4.x86_64	1.0.2k-24.amzn2.0.6
openssl-libs	1.0.2k-24.amzn2.0.4.x86_64	1.0.2k-24.amzn2.0.6
openssl	1.0.2k-24.amzn2.0.4.x86_64	1.0.2k-24.amzn2.0.6#",
